* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Melt Curve Raw Data]
Well	Well Position	Reading	Temperature	Fluorescence	Derivative
210	I18	152	87.020	0.064	0.002
210	I18	153	87.099	0.065	0.002
210	I18	154	87.178	0.063	0.002
210	I18	155	87.257	0.064	0.002
210	I18	156	87.337	0.063	0.002
210	I18	157	87.416	0.063	0.002
210	I18	158	87.495	0.061	0.001
210	I18	159	87.574	0.064	0.001
210	I18	160	87.653	0.064	0.001
210	I18	161	87.732	0.062	0.001
210	I18	162	87.812	0.062	0.001
210	I18	163	87.891	0.062	0.001
210	I18	164	87.970	0.062	0.001
210	I18	165	88.049	0.062	0.001
210	I18	166	88.128	0.062	0.000
210	I18	167	88.207	0.062	0.000
210	I18	168	88.287	0.062	0.000
210	I18	169	88.366	0.063	0.000
210	I18	170	88.445	0.063	0.001
210	I18	171	88.524	0.061	0.001
210	I18	172	88.603	0.063	0.001
210	I18	173	88.682	0.061	0.001
210	I18	174	88.762	0.061	0.001
210	I18	175	88.841	0.061	0.001
210	I18	176	88.920	0.061	0.001
210	I18	177	88.999	0.061	0.001
210	I18	178	89.078	0.061	0.000
210	I18	179	89.157	0.061	0.000
210	I18	180	89.237	0.064	0.001
210	I18	181	89.316	0.061	0.001
210	I18	182	89.395	0.060	0.001
210	I18	183	89.474	0.060	0.002
210	I18	184	89.553	0.059	0.002
210	I18	185	89.632	0.060	0.002
210	I18	186	89.712	0.059	0.001
210	I18	187	89.791	0.061	0.001
210	I18	188	89.870	0.059	0.001
211	I19	1	75.065	0.307	0.048
211	I19	2	75.145	0.311	0.038
211	I19	3	75.224	0.313	0.026
211	I19	4	75.303	0.316	0.015
211	I19	5	75.382	0.316	0.008
211	I19	6	75.461	0.318	0.006
211	I19	7	75.540	0.319	0.008
211	I19	8	75.620	0.319	0.015
211	I19	9	75.699	0.319	0.025
211	I19	10	75.778	0.316	0.038
211	I19	11	75.857	0.313	0.051
211	I19	12	75.936	0.310	0.064
211	I19	13	76.015	0.306	0.076
211	I19	14	76.095	0.301	0.088
211	I19	15	76.174	0.293	0.098
211	I19	16	76.253	0.286	0.107
211	I19	17	76.332	0.281	0.114
211	I19	18	76.411	0.274	0.121
211	I19	19	76.490	0.268	0.125
211	I19	20	76.570	0.257	0.128
211	I19	21	76.649	0.249	0.128
211	I19	22	76.728	0.238	0.125
211	I19	23	76.807	0.232	0.120
211	I19	24	76.886	0.227	0.113
211	I19	25	76.965	0.219	0.105
211	I19	26	77.045	0.212	0.096
211	I19	27	77.124	0.208	0.087
211	I19	28	77.203	0.203	0.078
211	I19	29	77.282	0.199	0.069
211	I19	30	77.361	0.195	0.060
211	I19	31	77.440	0.193	0.051
211	I19	32	77.520	0.190	0.044
211	I19	33	77.599	0.188	0.037
211	I19	34	77.678	0.187	0.032
211	I19	35	77.757	0.185	0.027
211	I19	36	77.836	0.184	0.023
211	I19	37	77.915	0.184	0.021
211	I19	38	77.995	0.181	0.019
211	I19	39	78.074	0.183	0.018
211	I19	40	78.153	0.179	0.017
211	I19	41	78.232	0.180	0.017
211	I19	42	78.311	0.179	0.016
211	I19	43	78.390	0.176	0.015
211	I19	44	78.470	0.174	0.013
211	I19	45	78.549	0.176	0.012
211	I19	46	78.628	0.175	0.011
211	I19	47	78.707	0.176	0.010
211	I19	48	78.786	0.174	0.010
211	I19	49	78.865	0.173	0.010
211	I19	50	78.945	0.172	0.010
211	I19	51	79.024	0.174	0.011
211	I19	52	79.103	0.172	0.011
211	I19	53	79.182	0.171	0.012
211	I19	54	79.261	0.171	0.012
211	I19	55	79.340	0.168	0.012
211	I19	56	79.420	0.170	0.011
211	I19	57	79.499	0.168	0.011
211	I19	58	79.578	0.168	0.011
211	I19	59	79.657	0.168	0.011
211	I19	60	79.736	0.167	0.011
211	I19	61	79.816	0.167	0.011
211	I19	62	79.895	0.164	0.012
211	I19	63	79.974	0.165	0.012
211	I19	64	80.053	0.164	0.012
211	I19	65	80.132	0.163	0.011
211	I19	66	80.211	0.162	0.011
211	I19	67	80.291	0.160	0.010
211	I19	68	80.370	0.162	0.010
211	I19	69	80.449	0.161	0.009
211	I19	70	80.528	0.161	0.009
211	I19	71	80.607	0.160	0.009
211	I19	72	80.686	0.157	0.009
211	I19	73	80.766	0.161	0.009
211	I19	74	80.845	0.158	0.009
211	I19	75	80.924	0.156	0.010
211	I19	76	81.003	0.158	0.010
211	I19	77	81.082	0.157	0.011
211	I19	78	81.161	0.157	0.012
211	I19	79	81.241	0.154	0.013
211	I19	80	81.320	0.154	0.013
211	I19	81	81.399	0.152	0.013
211	I19	82	81.478	0.154	0.013
211	I19	83	81.557	0.152	0.013
211	I19	84	81.636	0.150	0.012
211	I19	85	81.716	0.150	0.011
211	I19	86	81.795	0.148	0.011
211	I19	87	81.874	0.149	0.010
211	I19	88	81.953	0.150	0.010
211	I19	89	82.032	0.148	0.011
211	I19	90	82.111	0.149	0.011
211	I19	91	82.191	0.145	0.011
211	I19	92	82.270	0.145	0.011
211	I19	93	82.349	0.146	0.010
211	I19	94	82.428	0.144	0.009
211	I19	95	82.507	0.144	0.008
211	I19	96	82.586	0.144	0.007
211	I19	97	82.666	0.143	0.007
211	I19	98	82.745	0.144	0.007
211	I19	99	82.824	0.143	0.008
211	I19	100	82.903	0.143	0.008
211	I19	101	82.982	0.143	0.009
211	I19	102	83.061	0.139	0.009
211	I19	103	83.141	0.138	0.009
211	I19	104	83.220	0.141	0.008
211	I19	105	83.299	0.141	0.009
211	I19	106	83.378	0.139	0.009
211	I19	107	83.457	0.141	0.010
211	I19	108	83.536	0.137	0.011
211	I19	109	83.616	0.137	0.011
211	I19	110	83.695	0.136	0.011
211	I19	111	83.774	0.137	0.010
211	I19	112	83.853	0.134	0.010
211	I19	113	83.932	0.136	0.009
211	I19	114	84.011	0.135	0.008
211	I19	115	84.091	0.134	0.008
211	I19	116	84.170	0.131	0.007
211	I19	117	84.249	0.135	0.005
211	I19	118	84.328	0.131	0.004
211	I19	119	84.407	0.132	0.004
211	I19	120	84.486	0.133	0.003
211	I19	121	84.566	0.134	0.004
211	I19	122	84.645	0.133	0.004
211	I19	123	84.724	0.132	0.005
211	I19	124	84.803	0.129	0.005
211	I19	125	84.882	0.132	0.005
211	I19	126	84.961	0.131	0.005
211	I19	127	85.041	0.131	0.005
211	I19	128	85.120	0.131	0.005
211	I19	129	85.199	0.130	0.006
211	I19	130	85.278	0.130	0.006
211	I19	131	85.357	0.129	0.007
211	I19	132	85.436	0.129	0.007
211	I19	133	85.516	0.127	0.007
211	I19	134	85.595	0.130	0.007
211	I19	135	85.674	0.127	0.006
211	I19	136	85.753	0.127	0.006
211	I19	137	85.832	0.128	0.006
211	I19	138	85.911	0.128	0.007
211	I19	139	85.991	0.126	0.007
211	I19	140	86.070	0.126	0.007
211	I19	141	86.149	0.125	0.007
211	I19	142	86.228	0.126	0.007
211	I19	143	86.307	0.125	0.006
211	I19	144	86.386	0.123	0.006
211	I19	145	86.466	0.125	0.005
211	I19	146	86.545	0.122	0.005
211	I19	147	86.624	0.123	0.004
211	I19	148	86.703	0.125	0.004
211	I19	149	86.782	0.123	0.004
211	I19	150	86.862	0.122	0.004
211	I19	151	86.941	0.121	0.004
211	I19	152	87.020	0.124	0.004
211	I19	153	87.099	0.122	0.005
211	I19	154	87.178	0.123	0.005
211	I19	155	87.257	0.121	0.006
211	I19	156	87.337	0.122	0.006
211	I19	157	87.416	0.119	0.006
211	I19	158	87.495	0.120	0.006
211	I19	159	87.574	0.121	0.006
211	I19	160	87.653	0.120	0.006
211	I19	161	87.732	0.120	0.007
211	I19	162	87.812	0.117	0.007
211	I19	163	87.891	0.120	0.007
211	I19	164	87.970	0.117	0.007
211	I19	165	88.049	0.116	0.006
211	I19	166	88.128	0.118	0.006
211	I19	167	88.207	0.116	0.006
211	I19	168	88.287	0.118	0.006
211	I19	169	88.366	0.117	0.007
211	I19	170	88.445	0.116	0.007
211	I19	171	88.524	0.115	0.008
211	I19	172	88.603	0.114	0.008
211	I19	173	88.682	0.114	0.007
211	I19	174	88.762	0.115	0.006
211	I19	175	88.841	0.112	0.005
211	I19	176	88.920	0.113	0.004
211	I19	177	88.999	0.114	0.003
211	I19	178	89.078	0.113	0.003
211	I19	179	89.157	0.113	0.003
211	I19	180	89.237	0.114	0.003
211	I19	181	89.316	0.111	0.004
211	I19	182	89.395	0.115	0.004
211	I19	183	89.474	0.111	0.005
211	I19	184	89.553	0.110	0.005
211	I19	185	89.632	0.112	0.005
211	I19	186	89.712	0.112	0.004
211	I19	187	89.791	0.110	0.004
211	I19	188	89.870	0.110	0.003
212	I20	1	75.065	0.568	0.202
212	I20	2	75.145	0.564	0.191
212	I20	3	75.224	0.561	0.182
212	I20	4	75.303	0.553	0.177
212	I20	5	75.382	0.537	0.178
212	I20	6	75.461	0.524	0.184
212	I20	7	75.540	0.503	0.196
212	I20	8	75.620	0.480	0.209
212	I20	9	75.699	0.458	0.222
212	I20	10	75.778	0.432	0.232
212	I20	11	75.857	0.405	0.238
212	I20	12	75.936	0.380	0.240
212	I20	13	76.015	0.354	0.238
212	I20	14	76.095	0.327	0.233
212	I20	15	76.174	0.303	0.224
212	I20	16	76.253	0.282	0.213
212	I20	17	76.332	0.261	0.200
212	I20	18	76.411	0.240	0.187
212	I20	19	76.490	0.224	0.173
212	I20	20	76.570	0.206	0.159
212	I20	21	76.649	0.191	0.144
212	I20	22	76.728	0.177	0.130
212	I20	23	76.807	0.167	0.116
212	I20	24	76.886	0.155	0.103
212	I20	25	76.965	0.146	0.090
212	I20	26	77.045	0.140	0.079
212	I20	27	77.124	0.132	0.068
212	I20	28	77.203	0.126	0.059
212	I20	29	77.282	0.123	0.051
212	I20	30	77.361	0.118	0.044
212	I20	31	77.440	0.115	0.037
212	I20	32	77.520	0.110	0.032
212	I20	33	77.599	0.109	0.028
212	I20	34	77.678	0.108	0.025
212	I20	35	77.757	0.104	0.022
212	I20	36	77.836	0.103	0.019
212	I20	37	77.915	0.102	0.017
212	I20	38	77.995	0.099	0.015
212	I20	39	78.074	0.096	0.014
212	I20	40	78.153	0.098	0.012
212	I20	41	78.232	0.096	0.010
212	I20	42	78.311	0.094	0.009
212	I20	43	78.390	0.094	0.008
212	I20	44	78.470	0.094	0.008
212	I20	45	78.549	0.094	0.007
212	I20	46	78.628	0.091	0.007
212	I20	47	78.707	0.092	0.006
212	I20	48	78.786	0.090	0.006
212	I20	49	78.865	0.090	0.005
212	I20	50	78.945	0.091	0.004
212	I20	51	79.024	0.088	0.004
212	I20	52	79.103	0.090	0.003
212	I20	53	79.182	0.089	0.003
212	I20	54	79.261	0.089	0.003
212	I20	55	79.340	0.090	0.003
212	I20	56	79.420	0.088	0.003
212	I20	57	79.499	0.088	0.003
212	I20	58	79.578	0.087	0.003
212	I20	59	79.657	0.088	0.003
212	I20	60	79.736	0.085	0.003
212	I20	61	79.816	0.088	0.003
212	I20	62	79.895	0.087	0.003
212	I20	63	79.974	0.087	0.003
212	I20	64	80.053	0.085	0.004
212	I20	65	80.132	0.085	0.004
212	I20	66	80.211	0.085	0.004
212	I20	67	80.291	0.085	0.004
212	I20	68	80.370	0.084	0.003
212	I20	69	80.449	0.084	0.003
212	I20	70	80.528	0.082	0.003
212	I20	71	80.607	0.086	0.003
212	I20	72	80.686	0.082	0.002
212	I20	73	80.766	0.082	0.002
212	I20	74	80.845	0.082	0.002
212	I20	75	80.924	0.082	0.002
212	I20	76	81.003	0.084	0.002
212	I20	77	81.082	0.083	0.003
212	I20	78	81.161	0.081	0.003
212	I20	79	81.241	0.080	0.003
212	I20	80	81.320	0.082	0.003
212	I20	81	81.399	0.081	0.002
212	I20	82	81.478	0.080	0.002
212	I20	83	81.557	0.081	0.002
212	I20	84	81.636	0.080	0.002
212	I20	85	81.716	0.080	0.002
212	I20	86	81.795	0.080	0.002
212	I20	87	81.874	0.081	0.002
212	I20	88	81.953	0.078	0.002
212	I20	89	82.032	0.079	0.002
212	I20	90	82.111	0.079	0.003
212	I20	91	82.191	0.081	0.003
212	I20	92	82.270	0.079	0.004
212	I20	93	82.349	0.077	0.004
212	I20	94	82.428	0.077	0.004
212	I20	95	82.507	0.077	0.003
212	I20	96	82.586	0.077	0.003
212	I20	97	82.666	0.076	0.002
212	I20	98	82.745	0.075	0.001
212	I20	99	82.824	0.077	0.001
212	I20	100	82.903	0.077	0.000
212	I20	101	82.982	0.076	0.000
212	I20	102	83.061	0.076	0.000
212	I20	103	83.141	0.077	0.001
212	I20	104	83.220	0.077	0.001
212	I20	105	83.299	0.076	0.002
212	I20	106	83.378	0.076	0.002
212	I20	107	83.457	0.076	0.002
212	I20	108	83.536	0.075	0.002
212	I20	109	83.616	0.075	0.002
212	I20	110	83.695	0.074	0.002
212	I20	111	83.774	0.075	0.002
212	I20	112	83.853	0.075	0.002
212	I20	113	83.932	0.074	0.002
212	I20	114	84.011	0.074	0.002
212	I20	115	84.091	0.074	0.002
212	I20	116	84.170	0.075	0.003
212	I20	117	84.249	0.074	0.003
212	I20	118	84.328	0.073	0.003
212	I20	119	84.407	0.071	0.003
212	I20	120	84.486	0.072	0.003
212	I20	121	84.566	0.073	0.002
212	I20	122	84.645	0.071	0.002
212	I20	123	84.724	0.070	0.001
212	I20	124	84.803	0.074	0.001
212	I20	125	84.882	0.071	0.000
212	I20	126	84.961	0.071	0.000
212	I20	127	85.041	0.072	0.000
212	I20	128	85.120	0.072	0.000
212	I20	129	85.199	0.071	0.001
212	I20	130	85.278	0.072	0.001
212	I20	131	85.357	0.070	0.002
212	I20	132	85.436	0.073	0.002
212	I20	133	85.516	0.073	0.003
212	I20	134	85.595	0.070	0.003
212	I20	135	85.674	0.070	0.003
212	I20	136	85.753	0.069	0.002
212	I20	137	85.832	0.069	0.002
212	I20	138	85.911	0.070	0.001
212	I20	139	85.991	0.070	0.000
212	I20	140	86.070	0.070	-0.000
212	I20	141	86.149	0.070	0.000
212	I20	142	86.228	0.072	0.000
212	I20	143	86.307	0.069	0.001
212	I20	144	86.386	0.069	0.001
212	I20	145	86.466	0.070	0.002
212	I20	146	86.545	0.069	0.002
212	I20	147	86.624	0.070	0.002
212	I20	148	86.703	0.069	0.002
212	I20	149	86.782	0.068	0.002
212	I20	150	86.862	0.068	0.002
212	I20	151	86.941	0.068	0.002
212	I20	152	87.020	0.069	0.002
212	I20	153	87.099	0.067	0.002
212	I20	154	87.178	0.067	0.001
212	I20	155	87.257	0.067	0.001
212	I20	156	87.337	0.067	0.001
212	I20	157	87.416	0.068	0.000
212	I20	158	87.495	0.068	0.000
212	I20	159	87.574	0.069	0.001
212	I20	160	87.653	0.067	0.001
212	I20	161	87.732	0.066	0.002
212	I20	162	87.812	0.068	0.002
212	I20	163	87.891	0.066	0.002
212	I20	164	87.970	0.066	0.002
212	I20	165	88.049	0.066	0.002
212	I20	166	88.128	0.064	0.002
212	I20	167	88.207	0.066	0.001
212	I20	168	88.287	0.067	0.001
212	I20	169	88.366	0.066	0.001
212	I20	170	88.445	0.066	0.001
212	I20	171	88.524	0.064	0.001
212	I20	172	88.603	0.064	0.001
212	I20	173	88.682	0.068	0.001
212	I20	174	88.762	0.064	0.001
212	I20	175	88.841	0.064	0.001
212	I20	176	88.920	0.065	0.001
212	I20	177	88.999	0.065	0.001
212	I20	178	89.078	0.064	0.001
212	I20	179	89.157	0.064	0.001
212	I20	180	89.237	0.064	0.001
212	I20	181	89.316	0.065	0.001
212	I20	182	89.395	0.063	0.001
212	I20	183	89.474	0.066	0.001
212	I20	184	89.553	0.063	0.001
212	I20	185	89.632	0.065	0.001
212	I20	186	89.712	0.062	0.001
212	I20	187	89.791	0.062	0.001
212	I20	188	89.870	0.065	0.001
213	I21	1	75.065	1.144	0.431
213	I21	2	75.145	1.120	0.432
213	I21	3	75.224	1.083	0.435
213	I21	4	75.303	1.049	0.440
213	I21	5	75.382	1.008	0.447
213	I21	6	75.461	0.961	0.454
213	I21	7	75.540	0.919	0.461
213	I21	8	75.620	0.878	0.465
213	I21	9	75.699	0.829	0.467
213	I21	10	75.778	0.784	0.466
213	I21	11	75.857	0.745	0.462
213	I21	12	75.936	0.698	0.455
213	I21	13	76.015	0.659	0.445
213	I21	14	76.095	0.617	0.434
213	I21	15	76.174	0.577	0.422
213	I21	16	76.253	0.540	0.407
213	I21	17	76.332	0.500	0.392
213	I21	18	76.411	0.465	0.376
213	I21	19	76.490	0.430	0.358
213	I21	20	76.570	0.401	0.340
213	I21	21	76.649	0.370	0.322
213	I21	22	76.728	0.339	0.303
213	I21	23	76.807	0.315	0.283
213	I21	24	76.886	0.289	0.264
213	I21	25	76.965	0.265	0.244
213	I21	26	77.045	0.244	0.224
213	I21	27	77.124	0.225	0.205
213	I21	28	77.203	0.210	0.186
213	I21	29	77.282	0.192	0.167
213	I21	30	77.361	0.179	0.150
213	I21	31	77.440	0.166	0.134
213	I21	32	77.520	0.157	0.120
213	I21	33	77.599	0.147	0.107
213	I21	34	77.678	0.139	0.095
213	I21	35	77.757	0.129	0.085
213	I21	36	77.836	0.123	0.075
213	I21	37	77.915	0.118	0.066
213	I21	38	77.995	0.111	0.058
213	I21	39	78.074	0.106	0.051
213	I21	40	78.153	0.104	0.045
213	I21	41	78.232	0.102	0.039
213	I21	42	78.311	0.097	0.035
213	I21	43	78.390	0.095	0.031
213	I21	44	78.470	0.091	0.027
213	I21	45	78.549	0.089	0.024
213	I21	46	78.628	0.089	0.021
213	I21	47	78.707	0.087	0.019
213	I21	48	78.786	0.085	0.017
213	I21	49	78.865	0.084	0.015
213	I21	50	78.945	0.083	0.014
213	I21	51	79.024	0.080	0.012
213	I21	52	79.103	0.080	0.010
213	I21	53	79.182	0.080	0.009
213	I21	54	79.261	0.078	0.008
213	I21	55	79.340	0.078	0.007
213	I21	56	79.420	0.078	0.006
213	I21	57	79.499	0.077	0.006
213	I21	58	79.578	0.077	0.005
213	I21	59	79.657	0.077	0.005
213	I21	60	79.736	0.075	0.004
213	I21	61	79.816	0.076	0.004
213	I21	62	79.895	0.075	0.004
213	I21	63	79.974	0.076	0.004
213	I21	64	80.053	0.074	0.003
213	I21	65	80.132	0.074	0.003
213	I21	66	80.211	0.074	0.004
213	I21	67	80.291	0.075	0.004
213	I21	68	80.370	0.074	0.004
213	I21	69	80.449	0.072	0.004
213	I21	70	80.528	0.072	0.004
213	I21	71	80.607	0.073	0.004
213	I21	72	80.686	0.072	0.004
213	I21	73	80.766	0.071	0.004
213	I21	74	80.845	0.071	0.004
213	I21	75	80.924	0.071	0.004
213	I21	76	81.003	0.069	0.004
213	I21	77	81.082	0.069	0.003
213	I21	78	81.161	0.070	0.003
213	I21	79	81.241	0.070	0.002
213	I21	80	81.320	0.069	0.002
213	I21	81	81.399	0.069	0.002
213	I21	82	81.478	0.070	0.002
213	I21	83	81.557	0.068	0.002
213	I21	84	81.636	0.069	0.002
213	I21	85	81.716	0.069	0.002
213	I21	86	81.795	0.069	0.003
213	I21	87	81.874	0.068	0.003
213	I21	88	81.953	0.067	0.003
213	I21	89	82.032	0.067	0.003
213	I21	90	82.111	0.067	0.003
213	I21	91	82.191	0.066	0.002
213	I21	92	82.270	0.067	0.002
213	I21	93	82.349	0.067	0.001
213	I21	94	82.428	0.066	0.001
213	I21	95	82.507	0.066	0.001
213	I21	96	82.586	0.067	0.002
213	I21	97	82.666	0.066	0.002
213	I21	98	82.745	0.068	0.003
213	I21	99	82.824	0.065	0.004
213	I21	100	82.903	0.064	0.004
213	I21	101	82.982	0.064	0.004
213	I21	102	83.061	0.064	0.003
213	I21	103	83.141	0.063	0.002
213	I21	104	83.220	0.064	0.001
213	I21	105	83.299	0.065	0.001
213	I21	106	83.378	0.064	0.001
213	I21	107	83.457	0.064	0.001
213	I21	108	83.536	0.064	0.001
213	I21	109	83.616	0.064	0.001
213	I21	110	83.695	0.064	0.002
213	I21	111	83.774	0.063	0.002
213	I21	112	83.853	0.063	0.002
213	I21	113	83.932	0.063	0.002
213	I21	114	84.011	0.063	0.002
213	I21	115	84.091	0.062	0.002
213	I21	116	84.170	0.062	0.002
213	I21	117	84.249	0.063	0.002
213	I21	118	84.328	0.063	0.003
213	I21	119	84.407	0.062	0.003
213	I21	120	84.486	0.060	0.003
213	I21	121	84.566	0.060	0.002
213	I21	122	84.645	0.061	0.001
213	I21	123	84.724	0.060	0.001
213	I21	124	84.803	0.061	0.000
213	I21	125	84.882	0.062	-0.000
213	I21	126	84.961	0.062	-0.000
213	I21	127	85.041	0.061	0.000
213	I21	128	85.120	0.060	0.000
213	I21	129	85.199	0.061	0.001
213	I21	130	85.278	0.062	0.001
213	I21	131	85.357	0.060	0.002
213	I21	132	85.436	0.061	0.002
213	I21	133	85.516	0.060	0.003
213	I21	134	85.595	0.061	0.003
213	I21	135	85.674	0.060	0.004
213	I21	136	85.753	0.060	0.004
213	I21	137	85.832	0.058	0.004
213	I21	138	85.911	0.057	0.003
213	I21	139	85.991	0.057	0.002
213	I21	140	86.070	0.058	0.001
213	I21	141	86.149	0.059	0.001
213	I21	142	86.228	0.058	-0.000
213	I21	143	86.307	0.057	-0.000
213	I21	144	86.386	0.057	-0.000
213	I21	145	86.466	0.059	-0.000
213	I21	146	86.545	0.058	0.000
213	I21	147	86.624	0.058	0.001
213	I21	148	86.703	0.057	0.001
213	I21	149	86.782	0.058	0.001
213	I21	150	86.862	0.058	0.001
213	I21	151	86.941	0.056	0.001
213	I21	152	87.020	0.058	0.001
213	I21	153	87.099	0.058	0.001
213	I21	154	87.178	0.058	0.002
213	I21	155	87.257	0.057	0.002
213	I21	156	87.337	0.057	0.002
213	I21	157	87.416	0.056	0.002
213	I21	158	87.495	0.057	0.001
213	I21	159	87.574	0.056	0.001
213	I21	160	87.653	0.058	0.001
213	I21	161	87.732	0.058	0.002
213	I21	162	87.812	0.055	0.002
213	I21	163	87.891	0.054	0.002
213	I21	164	87.970	0.056	0.002
213	I21	165	88.049	0.055	0.002
213	I21	166	88.128	0.054	0.001
213	I21	167	88.207	0.055	0.001
213	I21	168	88.287	0.056	0.001
213	I21	169	88.366	0.055	0.001
213	I21	170	88.445	0.056	0.001
213	I21	171	88.524	0.054	0.001
213	I21	172	88.603	0.053	0.001
213	I21	173	88.682	0.054	0.001
213	I21	174	88.762	0.055	0.001
213	I21	175	88.841	0.054	0.001
213	I21	176	88.920	0.056	0.001
213	I21	177	88.999	0.055	0.001
213	I21	178	89.078	0.053	0.002
213	I21	179	89.157	0.053	0.002
213	I21	180	89.237	0.054	0.002
213	I21	181	89.316	0.054	0.002
213	I21	182	89.395	0.053	0.002
213	I21	183	89.474	0.053	0.001
213	I21	184	89.553	0.053	0.001
213	I21	185	89.632	0.053	0.000
213	I21	186	89.712	0.053	0.000
213	I21	187	89.791	0.054	0.000
213	I21	188	89.870	0.053	0.000
214	I22	1	75.065	0.553	0.202
214	I22	2	75.145	0.549	0.195
214	I22	3	75.224	0.546	0.190
214	I22	4	75.303	0.533	0.187
214	I22	5	75.382	0.524	0.189
214	I22	6	75.461	0.506	0.194
214	I22	7	75.540	0.491	0.202
214	I22	8	75.620	0.474	0.211
214	I22	9	75.699	0.455	0.219
214	I22	10	75.778	0.435	0.225
214	I22	11	75.857	0.417	0.229
214	I22	12	75.936	0.400	0.230
214	I22	13	76.015	0.378	0.229
214	I22	14	76.095	0.362	0.226
214	I22	15	76.174	0.343	0.221
214	I22	16	76.253	0.324	0.215
214	I22	17	76.332	0.306	0.207
214	I22	18	76.411	0.293	0.199
214	I22	19	76.490	0.277	0.190
214	I22	20	76.570	0.262	0.180
214	I22	21	76.649	0.247	0.169
214	I22	22	76.728	0.235	0.158
214	I22	23	76.807	0.222	0.146
214	I22	24	76.886	0.212	0.135
214	I22	25	76.965	0.202	0.123
214	I22	26	77.045	0.193	0.110
214	I22	27	77.124	0.185	0.098
214	I22	28	77.203	0.177	0.087
214	I22	29	77.282	0.171	0.076
214	I22	30	77.361	0.168	0.066
214	I22	31	77.440	0.163	0.057
214	I22	32	77.520	0.160	0.049
214	I22	33	77.599	0.155	0.042
214	I22	34	77.678	0.153	0.035
214	I22	35	77.757	0.150	0.030
214	I22	36	77.836	0.149	0.026
214	I22	37	77.915	0.148	0.023
214	I22	38	77.995	0.147	0.020
214	I22	39	78.074	0.145	0.018
214	I22	40	78.153	0.143	0.017
214	I22	41	78.232	0.144	0.016
214	I22	42	78.311	0.142	0.015
214	I22	43	78.390	0.138	0.013
214	I22	44	78.470	0.139	0.012
214	I22	45	78.549	0.137	0.010
214	I22	46	78.628	0.138	0.009
214	I22	47	78.707	0.138	0.008
214	I22	48	78.786	0.137	0.008
214	I22	49	78.865	0.136	0.008
214	I22	50	78.945	0.136	0.008
214	I22	51	79.024	0.134	0.008
214	I22	52	79.103	0.135	0.008
214	I22	53	79.182	0.133	0.009
214	I22	54	79.261	0.133	0.009
214	I22	55	79.340	0.134	0.009
214	I22	56	79.420	0.131	0.010
214	I22	57	79.499	0.129	0.009
214	I22	58	79.578	0.129	0.009
214	I22	59	79.657	0.130	0.008
214	I22	60	79.736	0.129	0.008
214	I22	61	79.816	0.128	0.007
214	I22	62	79.895	0.128	0.007
214	I22	63	79.974	0.127	0.007
214	I22	64	80.053	0.127	0.007
214	I22	65	80.132	0.124	0.006
214	I22	66	80.211	0.128	0.006
214	I22	67	80.291	0.124	0.006
214	I22	68	80.370	0.122	0.006
214	I22	69	80.449	0.127	0.006
214	I22	70	80.528	0.123	0.006
214	I22	71	80.607	0.125	0.006
214	I22	72	80.686	0.123	0.007
214	I22	73	80.766	0.122	0.008
214	I22	74	80.845	0.121	0.008
214	I22	75	80.924	0.121	0.008
214	I22	76	81.003	0.120	0.008
214	I22	77	81.082	0.119	0.008
214	I22	78	81.161	0.119	0.008
214	I22	79	81.241	0.118	0.008
214	I22	80	81.320	0.118	0.008
214	I22	81	81.399	0.118	0.008
214	I22	82	81.478	0.116	0.008
214	I22	83	81.557	0.116	0.008
214	I22	84	81.636	0.114	0.008
214	I22	85	81.716	0.113	0.007
